Date,Visitor,G,Home,G,,Att.,LOG,Notes
1/22/2017,Nashville Predators,4,Minnesota Wild,2,,19087,2:24,
1/22/2017,Philadelphia Flyers,3,New York Islanders,2,OT,13146,2:39,
1/22/2017,Columbus Blue Jackets,7,Ottawa Senators,6,OT,16702,2:40,
1/22/2017,Boston Bruins,1,Pittsburgh Penguins,5,,18506,2:42,
1/23/2017,Florida Panthers,2,Arizona Coyotes,3,OT,10042,2:34,
1/23/2017,San Jose Sharks,5,Colorado Avalanche,2,,13803,2:27,
1/23/2017,Los Angeles Kings,2,New York Rangers,3,,18006,2:27,
1/23/2017,Calgary Flames,0,Toronto Maple Leafs,4,,19043,2:32,
1/23/2017,Anaheim Ducks,3,Winnipeg Jets,2,,15294,2:40,
1/23/2017,Carolina Hurricanes,1,Washington Capitals,6,,18506,2:29,
1/24/2017,Detroit Red Wings,3,Boston Bruins,4,OT,17565,2:45,
1/24/2017,Tampa Bay Lightning,5,Chicago Blackhawks,2,,21617,2:30,
1/24/2017,Minnesota Wild,3,Dallas Stars,2,SO,17877,2:48,
1/24/2017,Calgary Flames,1,Montreal Canadiens,5,,21288,2:29,
1/24/2017,Los Angeles Kings,3,New Jersey Devils,1,,13412,2:26,
1/24/2017,Buffalo Sabres,5,Nashville Predators,4,OT,17113,2:49,
1/24/2017,Columbus Blue Jackets,2,New York Islanders,4,,11419,2:29,
1/24/2017,Washington Capitals,0,Ottawa Senators,3,,16683,2:30,
1/24/2017,St. Louis Blues,3,Pittsburgh Penguins,0,,18563,2:31,
1/24/2017,San Jose Sharks,4,Winnipeg Jets,3,,15294,2:35,
1/25/2017,Edmonton Oilers,4,Anaheim Ducks,0,,17174,2:23,
1/25/2017,Vancouver Canucks,3,Colorado Avalanche,2,,12819,2:30,
1/25/2017,Toronto Maple Leafs,4,Detroit Red Wings,0,,20027,2:24,
1/25/2017,Philadelphia Flyers,2,New York Rangers,0,,18006,2:17,
1/26/2017,Vancouver Canucks,0,Arizona Coyotes,3,,11203,2:26,
1/26/2017,Pittsburgh Penguins,3,Boston Bruins,4,,17565,2:44,
1/26/2017,Los Angeles Kings,3,Carolina Hurricanes,0,,10486,2:21,
1/26/2017,Winnipeg Jets,5,Chicago Blackhawks,3,,21746,2:23,
1/26/2017,Buffalo Sabres,3,Dallas Stars,4,,17856,2:40,
1/26/2017,Tampa Bay Lightning,1,Florida Panthers,2,OT,14248,2:36,
1/26/2017,St. Louis Blues,1,Minnesota Wild,5,,19064,2:31,
1/26/2017,Washington Capitals,5,New Jersey Devils,2,,13428,2:32,
1/26/2017,Columbus Blue Jackets,3,Nashville Predators,4,,17113,2:43,
1/26/2017,Montreal Canadiens,1,New York Islanders,3,,12019,2:25,
1/26/2017,Calgary Flames,3,Ottawa Senators,2,OT,16263,2:36,
1/26/2017,Toronto Maple Leafs,1,Philadelphia Flyers,2,,19723,2:28,
1/26/2017,Edmonton Oilers,4,San Jose Sharks,1,,17562,2:22,
1/31/2017,Colorado Avalanche,1,Anaheim Ducks,5,,15963,2:32,
1/31/2017,Los Angeles Kings,3,Arizona Coyotes,2,,11577,2:33,
1/31/2017,Philadelphia Flyers,1,Carolina Hurricanes,5,,13577,2:38,
1/31/2017,Toronto Maple Leafs,3,Dallas Stars,6,,17547,2:29,
1/31/2017,New Jersey Devils,4,Detroit Red Wings,3,,20027,2:28,
1/31/2017,Minnesota Wild,5,Edmonton Oilers,2,,18347,2:39,
1/31/2017,Ottawa Senators,5,Florida Panthers,6,,11933,2:38,
1/31/2017,Buffalo Sabres,2,Montreal Canadiens,5,,21288,2:23,
1/31/2017,Washington Capitals,2,New York Islanders,3,,11240,2:21,
1/31/2017,Columbus Blue Jackets,6,New York Rangers,4,,18006,2:35,
1/31/2017,Nashville Predators,2,Pittsburgh Penguins,4,,18455,2:36,
1/31/2017,Chicago Blackhawks,1,San Jose Sharks,3,,17424,2:23,
1/31/2017,Winnipeg Jets,5,St. Louis Blues,3,,19483,2:28,
1/31/2017,Boston Bruins,4,Tampa Bay Lightning,3,,19092,2:41,
2/1/2017,Minnesota Wild,1,Calgary Flames,5,,18044,2:35,
2/1/2017,Colorado Avalanche,0,Los Angeles Kings,5,,18230,2:29,
2/1/2017,Boston Bruins,3,Washington Capitals,5,,18506,2:32,
2/2/2017,Chicago Blackhawks,4,Arizona Coyotes,3,,17125,2:33,
2/2/2017,New York Rangers,2,Buffalo Sabres,1,OT,18941,2:40,
2/2/2017,Winnipeg Jets,4,Dallas Stars,3,,17236,2:30,
2/2/2017,Edmonton Oilers,0,Nashville Predators,2,,17113,2:38,
2/2/2017,Montreal Canadiens,1,Philadelphia Flyers,3,,19768,2:22,
2/2/2017,Toronto Maple Leafs,1,St. Louis Blues,5,,19258,2:30,
2/2/2017,Ottawa Senators,5,Tampa Bay Lightning,2,,19092,2:30,
2/2/2017,San Jose Sharks,4,Vancouver Canucks,1,,18865,2:25,
2/3/2017,Edmonton Oilers,1,Carolina Hurricanes,2,,12512,2:27,
2/3/2017,New York Islanders,4,Detroit Red Wings,5,,20027,2:32,
2/3/2017,Anaheim Ducks,1,Florida Panthers,2,,14689,2:30,
2/3/2017,Calgary Flames,4,New Jersey Devils,3,OT,14716,2:46,
2/3/2017,Columbus Blue Jackets,3,Pittsburgh Penguins,4,OT,18649,2:31,
2/4/2017,Toronto Maple Leafs,6,Boston Bruins,5,,17565,2:53,
2/4/2017,Ottawa Senators,0,Buffalo Sabres,4,,19070,2:25,
2/4/2017,New Jersey Devils,5,Columbus Blue Jackets,1,,18566,2:35,
2/4/2017,Winnipeg Jets,2,Colorado Avalanche,5,,13930,2:35,
2/4/2017,Chicago Blackhawks,5,Dallas Stars,3,,18532,2:27,
2/4/2017,Washington Capitals,3,Montreal Canadiens,2,,21288,2:37,
2/4/2017,Detroit Red Wings,1,Nashville Predators,0,,17204,2:30,
2/4/2017,Carolina Hurricanes,5,New York Islanders,4,OT,14153,2:38,
2/4/2017,Los Angeles Kings,1,Philadelphia Flyers,0,OT,19833,2:29,
2/4/2017,Arizona Coyotes,3,San Jose Sharks,2,SO,17562,2:46,
2/4/2017,Pittsburgh Penguins,4,St. Louis Blues,1,,19496,2:29,
2/4/2017,Anaheim Ducks,2,Tampa Bay Lightning,3,SO,19092,3:01,
2/4/2017,Minnesota Wild,6,Vancouver Canucks,3,,18212,2:35,
2/5/2017,Edmonton Oilers,1,Montreal Canadiens,0,SO,21288,2:37,
2/5/2017,Calgary Flames,3,New York Rangers,4,,18006,2:22,
2/5/2017,Los Angeles Kings,0,Washington Capitals,5,,18506,2:19,
2/6/2017,Buffalo Sabres,1,New Jersey Devils,2,,12105,2:31,
2/6/2017,Toronto Maple Leafs,5,New York Islanders,6,OT,11828,2:34,
2/6/2017,St. Louis Blues,2,Philadelphia Flyers,0,,19589,2:29,
2/7/2017,San Jose Sharks,4,Buffalo Sabres,5,OT,18462,2:35,
2/7/2017,Montreal Canadiens,0,Colorado Avalanche,4,,12667,2:25,
2/7/2017,Columbus Blue Jackets,3,Detroit Red Wings,2,OT,20027,2:32,
2/7/2017,Vancouver Canucks,2,Nashville Predators,4,,17113,2:42,
2/7/2017,Anaheim Ducks,1,New York Rangers,4,,18006,2:27,
2/7/2017,St. Louis Blues,6,Ottawa Senators,0,,16787,2:28,
2/7/2017,Calgary Flames,3,Pittsburgh Penguins,2,SO,18556,2:40,
2/7/2017,Los Angeles Kings,0,Tampa Bay Lightning,5,,19092,2:25,
2/7/2017,Dallas Stars,1,Toronto Maple Leafs,3,,19233,2:35,
2/7/2017,Minnesota Wild,4,Winnipeg Jets,2,,15294,2:30,
2/7/2017,Carolina Hurricanes,0,Washington Capitals,5,,18506,2:24,
2/8/2017,Chicago Blackhawks,4,Minnesota Wild,3,OT,19326,2:42,
2/9/2017,Montreal Canadiens,5,Arizona Coyotes,4,OT,14098,2:41,
2/9/2017,San Jose Sharks,3,Boston Bruins,6,,17565,2:31,
2/9/2017,Anaheim Ducks,5,Buffalo Sabres,2,,18027,2:32,
2/9/2017,Vancouver Canucks,3,Columbus Blue Jackets,0,,13979,2:23,
2/9/2017,Pittsburgh Penguins,4,Colorado Avalanche,1,,16777,2:24,
2/9/2017,Los Angeles Kings,6,Florida Panthers,3,,13451,2:34,
2/9/2017,Nashville Predators,3,New York Rangers,4,,18006,2:30,
2/9/2017,Dallas Stars,2,Ottawa Senators,3,,17676,2:36,
2/9/2017,New York Islanders,3,Philadelphia Flyers,1,,19737,2:19,
2/9/2017,St. Louis Blues,2,Toronto Maple Leafs,1,OT,18920,2:32,
2/9/2017,Detroit Red Wings,3,Washington Capitals,6,,18506,2:31,
2/10/2017,Tampa Bay Lightning,1,Minnesota Wild,2,SO,19178,2:44,
2/10/2017,Chicago Blackhawks,5,Winnipeg Jets,2,,15294,2:27,
2/11/2017,Pittsburgh Penguins,3,Arizona Coyotes,4,OT,15879,2:43,
2/11/2017,Vancouver Canucks,3,Boston Bruins,4,,17565,2:29,
2/11/2017,Detroit Red Wings,1,Columbus Blue Jackets,2,,19143,2:33,
2/11/2017,Carolina Hurricanes,2,Dallas Stars,5,,17864,2:25,
2/11/2017,Chicago Blackhawks,5,Edmonton Oilers,1,,18347,2:19,
2/11/2017,St. Louis Blues,4,Montreal Canadiens,2,,21288,2:25,
2/11/2017,Florida Panthers,7,Nashville Predators,4,,17113,2:51,
2/11/2017,Colorado Avalanche,2,New York Rangers,4,,18006,2:31,
2/11/2017,New York Islanders,0,Ottawa Senators,3,,18211,2:25,
2/11/2017,San Jose Sharks,1,Philadelphia Flyers,2,OT,19910,2:36,
2/11/2017,Buffalo Sabres,3,Toronto Maple Leafs,1,,19427,2:32,
2/11/2017,Tampa Bay Lightning,4,Winnipeg Jets,1,,15294,2:29,
2/11/2017,Anaheim Ducks,4,Washington Capitals,6,,18506,2:36,
2/12/2017,Montreal Canadiens,0,Boston Bruins,4,,17565,2:36,
2/12/2017,Vancouver Canucks,4,Buffalo Sabres,2,,18876,2:29,
2/12/2017,Detroit Red Wings,3,Minnesota Wild,6,,19141,2:28,
2/12/2017,San Jose Sharks,4,New Jersey Devils,1,,16514,2:18,
2/12/2017,Dallas Stars,3,Nashville Predators,5,,17113,2:33,
2/12/2017,Colorado Avalanche,1,New York Islanders,5,,14107,2:35,
2/13/2017,New York Rangers,3,Columbus Blue Jackets,2,,14378,2:26,
2/13/2017,Arizona Coyotes,5,Calgary Flames,0,,18486,2:28,
2/14/2017,Arizona Coyotes,2,Edmonton Oilers,5,,18347,2:38,
2/14/2017,Anaheim Ducks,1,Minnesota Wild,0,,19047,2:33,
2/14/2017,Colorado Avalanche,2,New Jersey Devils,3,,12462,2:36,
2/14/2017,Buffalo Sabres,3,Ottawa Senators,2,,16832,2:28,
2/14/2017,Vancouver Canucks,0,Pittsburgh Penguins,4,,18653,2:26,
2/14/2017,New York Islanders,1,Toronto Maple Leafs,7,,18956,2:30,
2/14/2017,Dallas Stars,2,Winnipeg Jets,5,,15294,2:36,
2/15/2017,Toronto Maple Leafs,2,Columbus Blue Jackets,5,,14548,2:30,
2/15/2017,Philadelphia Flyers,1,Calgary Flames,3,,18815,2:36,
2/15/2017,St. Louis Blues,2,Detroit Red Wings,0,,20027,2:19,
2/15/2017,Florida Panthers,6,San Jose Sharks,5,OT,17562,2:31,
2/16/2017,Colorado Avalanche,0,Buffalo Sabres,2,,18335,2:32,
2/16/2017,Philadelphia Flyers,3,Edmonton Oilers,6,,18347,2:42,
2/16/2017,Arizona Coyotes,5,Los Angeles Kings,3,,18230,2:44,
2/16/2017,Dallas Stars,1,Minnesota Wild,3,,19084,2:41,
2/16/2017,Ottawa Senators,3,New Jersey Devils,0,,13908,2:26,
2/16/2017,New York Rangers,2,New York Islanders,4,,15795,2:25,
2/16/2017,Winnipeg Jets,3,Pittsburgh Penguins,4,OT,18638,2:42,
2/16/2017,Vancouver Canucks,3,St. Louis Blues,4,,19291,2:26,
2/17/2017,Florida Panthers,4,Anaheim Ducks,1,,16339,2:28,
2/17/2017,Colorado Avalanche,2,Carolina Hurricanes,1,OT,11456,2:36,
2/17/2017,Pittsburgh Penguins,1,Columbus Blue Jackets,2,OT,19188,2:36,
2/18/2017,San Jose Sharks,4,Arizona Coyotes,1,,17446,2:29,
2/18/2017,St. Louis Blues,2,Buffalo Sabres,3,,19070,2:27,
2/18/2017,Edmonton Oilers,3,Chicago Blackhawks,1,,22075,2:23,
2/18/2017,Tampa Bay Lightning,3,Dallas Stars,4,OT,18210,2:32,
2/18/2017,Washington Capitals,2,Detroit Red Wings,3,SO,20027,2:53,
2/18/2017,Florida Panthers,3,Los Angeles Kings,2,,18230,2:28,
2/18/2017,Nashville Predators,2,Minnesota Wild,5,,19292,2:46,
2/18/2017,Winnipeg Jets,3,Montreal Canadiens,1,,21288,2:26,
2/18/2017,New York Islanders,2,New Jersey Devils,3,,16514,2:29,
2/18/2017,Ottawa Senators,6,Toronto Maple Leafs,3,,19527,2:37,
2/18/2017,Calgary Flames,1,Vancouver Canucks,2,OT,18865,2:33,
2/19/2017,Los Angeles Kings,0,Anaheim Ducks,1,,17174,2:17,
2/19/2017,Chicago Blackhawks,5,Buffalo Sabres,1,,19070,2:22,
2/19/2017,Toronto Maple Leafs,4,Carolina Hurricanes,0,,10004,2:33,
2/19/2017,Nashville Predators,4,Columbus Blue Jackets,3,,17894,2:35,
2/19/2017,Tampa Bay Lightning,3,Colorado Avalanche,2,OT,17270,2:48,
2/19/2017,New Jersey Devils,4,New York Islanders,6,,15795,2:37,
2/19/2017,Washington Capitals,1,New York Rangers,2,,18006,2:23,
2/19/2017,Winnipeg Jets,3,Ottawa Senators,2,,19288,2:32,
2/19/2017,Detroit Red Wings,5,Pittsburgh Penguins,2,,18664,2:34,
2/19/2017,Boston Bruins,2,San Jose Sharks,1,OT,17562,2:36,
2/19/2017,Philadelphia Flyers,3,Vancouver Canucks,2,,18865,2:28,
2/20/2017,Anaheim Ducks,2,Arizona Coyotes,3,,14554,2:28,
2/20/2017,Florida Panthers,2,St. Louis Blues,1,,19239,2:26,
2/21/2017,Pittsburgh Penguins,3,Carolina Hurricanes,1,,12145,2:26,
2/21/2017,Los Angeles Kings,2,Colorado Avalanche,1,,13768,2:14,
2/21/2017,New York Islanders,3,Detroit Red Wings,1,,20027,2:25,
2/21/2017,Chicago Blackhawks,5,Minnesota Wild,3,,19333,2:29,
2/21/2017,Ottawa Senators,2,New Jersey Devils,1,,12343,2:16,
2/21/2017,Calgary Flames,6,Nashville Predators,5,OT,17113,2:51,
2/21/2017,Montreal Canadiens,3,New York Rangers,2,SO,18006,2:39,
2/21/2017,Edmonton Oilers,1,Tampa Bay Lightning,4,,19092,2:36,
2/21/2017,Winnipeg Jets,4,Toronto Maple Leafs,5,OT,19583,2:55,
2/22/2017,Boston Bruins,3,Anaheim Ducks,5,,15135,2:41,
2/22/2017,Edmonton Oilers,4,Florida Panthers,3,,15300,2:35,
2/22/2017,Washington Capitals,4,Philadelphia Flyers,1,,19849,2:39,
2/23/2017,Arizona Coyotes,3,Chicago Blackhawks,6,,21781,2:31,
2/23/2017,Boston Bruins,4,Los Angeles Kings,1,,18230,2:36,
2/23/2017,New York Islanders,3,Montreal Canadiens,0,,21288,2:27,
2/23/2017,Colorado Avalanche,2,Nashville Predators,4,,17243,2:32,
2/23/2017,Calgary Flames,3,Tampa Bay Lightning,2,,19092,2:32,
2/23/2017,New York Rangers,2,Toronto Maple Leafs,1,SO,19175,2:41,
2/24/2017,Ottawa Senators,0,Carolina Hurricanes,3,,11327,2:31,
2/24/2017,Arizona Coyotes,2,Dallas Stars,5,,18043,2:34,
2/24/2017,Calgary Flames,4,Florida Panthers,2,,14765,2:31,
2/24/2017,Edmonton Oilers,1,Washington Capitals,2,,18506,2:19,
2/25/2017,New York Islanders,0,Columbus Blue Jackets,7,,18183,2:19,
2/25/2017,Buffalo Sabres,3,Colorado Avalanche,5,,15362,2:25,
2/25/2017,Anaheim Ducks,1,Los Angeles Kings,4,,18230,2:56,
2/25/2017,New York Rangers,4,New Jersey Devils,3,OT,16514,2:27,
2/25/2017,Washington Capitals,2,Nashville Predators,5,,17150,2:37,
2/25/2017,Philadelphia Flyers,2,Pittsburgh Penguins,4,,67318,2:39,NHL Stadium Series
2/25/2017,Montreal Canadiens,3,Toronto Maple Leafs,2,OT,19843,2:31,
2/25/2017,San Jose Sharks,4,Vancouver Canucks,1,,18139,2:27,
2/26/2017,Buffalo Sabres,2,Arizona Coyotes,3,,13432,2:27,
2/26/2017,Calgary Flames,3,Carolina Hurricanes,1,,14112,2:21,
2/26/2017,St. Louis Blues,2,Chicago Blackhawks,4,,21961,2:19,
2/26/2017,Boston Bruins,6,Dallas Stars,3,,18006,2:35,
2/26/2017,Ottawa Senators,2,Florida Panthers,1,,14118,2:38,
2/26/2017,Edmonton Oilers,4,Nashville Predators,5,,17113,2:46,
2/26/2017,Columbus Blue Jackets,5,New York Rangers,2,,18006,2:38,
2/27/2017,Los Angeles Kings,4,Minnesota Wild,5,OT,19118,2:44,
2/27/2017,Montreal Canadiens,4,New Jersey Devils,3,OT,13270,2:40,
2/27/2017,Ottawa Senators,1,Tampa Bay Lightning,5,,19092,2:45,
2/28/2017,Arizona Coyotes,1,Boston Bruins,4,,17565,2:25,
2/28/2017,Nashville Predators,5,Buffalo Sabres,4,OT,18634,2:37,
2/28/2017,Los Angeles Kings,1,Calgary Flames,2,OT,19289,2:44,
2/28/2017,Pittsburgh Penguins,2,Dallas Stars,3,,18235,2:28,
2/28/2017,Carolina Hurricanes,2,Florida Panthers,3,SO,10839,2:42,
2/28/2017,Columbus Blue Jackets,0,Montreal Canadiens,1,OT,21288,2:48,
2/28/2017,Washington Capitals,4,New York Rangers,1,,18006,2:43,
2/28/2017,Colorado Avalanche,0,Philadelphia Flyers,4,,19564,2:24,
2/28/2017,Toronto Maple Leafs,1,San Jose Sharks,3,,17515,2:27,
2/28/2017,Edmonton Oilers,2,St. Louis Blues,1,,18944,2:30,
2/28/2017,Detroit Red Wings,3,Vancouver Canucks,2,OT,18865,2:31,
2/28/2017,Minnesota Wild,6,Winnipeg Jets,5,,15294,2:31,
3/1/2017,Pittsburgh Penguins,1,Chicago Blackhawks,4,,22012,2:22,
3/1/2017,Carolina Hurricanes,3,Tampa Bay Lightning,4,OT,19092,2:36,
3/2/2017,New York Rangers,2,Boston Bruins,1,,17565,2:30,
3/2/2017,Arizona Coyotes,3,Buffalo Sabres,6,,18116,2:34,
3/2/2017,Minnesota Wild,0,Columbus Blue Jackets,1,,15987,2:42,
3/2/2017,New York Islanders,5,Dallas Stars,4,,17438,2:23,
3/2/2017,Toronto Maple Leafs,2,Los Angeles Kings,3,SO,18230,2:51,
3/2/2017,Nashville Predators,1,Montreal Canadiens,2,,21288,2:40,
3/2/2017,Colorado Avalanche,1,Ottawa Senators,2,,16932,2:17,
3/2/2017,Florida Panthers,1,Philadelphia Flyers,2,SO,19650,2:41,
3/2/2017,Vancouver Canucks,1,San Jose Sharks,3,,17488,2:20,
3/2/2017,New Jersey Devils,0,Washington Capitals,1,,18506,2:27,
3/3/2017,Toronto Maple Leafs,2,Anaheim Ducks,5,,16293,2:41,
3/3/2017,Arizona Coyotes,4,Carolina Hurricanes,2,,10827,2:24,
3/3/2017,Detroit Red Wings,2,Calgary Flames,3,OT,19289,2:39,
3/3/2017,New York Islanders,1,Chicago Blackhawks,2,SO,21883,2:32,
3/3/2017,Tampa Bay Lightning,2,Pittsburgh Penguins,5,,18640,2:24,
3/3/2017,St. Louis Blues,0,Winnipeg Jets,3,,15294,2:34,
3/4/2017,New Jersey Devils,2,Boston Bruins,3,,17565,2:41,
3/4/2017,Tampa Bay Lightning,2,Buffalo Sabres,1,SO,18935,2:41,
3/4/2017,Detroit Red Wings,3,Edmonton Oilers,4,,18347,2:31,
3/4/2017,Dallas Stars,2,Florida Panthers,1,,15713,2:27,
3/4/2017,Vancouver Canucks,4,Los Angeles Kings,3,,18230,2:35,
3/4/2017,Chicago Blackhawks,5,Nashville Predators,3,,17297,2:24,
3/4/2017,Montreal Canadiens,4,New York Rangers,1,,18006,2:25,
3/4/2017,Columbus Blue Jackets,2,Ottawa Senators,3,,17516,2:29,
3/4/2017,Colorado Avalanche,1,Winnipeg Jets,6,,15294,2:27,
3/4/2017,Philadelphia Flyers,1,Washington Capitals,2,OT,18506,2:33,
3/5/2017,Vancouver Canucks,2,Anaheim Ducks,1,,14523,2:22,
3/5/2017,Carolina Hurricanes,2,Arizona Coyotes,1,,10224,2:25,
3/5/2017,New York Islanders,2,Calgary Flames,5,,18741,2:27,
3/5/2017,St. Louis Blues,3,Colorado Avalanche,0,,14477,2:21,
3/5/2017,San Jose Sharks,1,Minnesota Wild,3,,19168,2:23,
3/5/2017,Columbus Blue Jackets,3,New Jersey Devils,0,,14054,2:19,
3/5/2017,Buffalo Sabres,3,Pittsburgh Penguins,4,,18653,2:43,
3/6/2017,Boston Bruins,2,Ottawa Senators,4,,17046,2:28,
3/6/2017,New York Rangers,1,Tampa Bay Lightning,0,OT,19092,2:42,
3/6/2017,San Jose Sharks,3,Winnipeg Jets,2,,15294,2:32,
3/6/2017,Dallas Stars,4,Washington Capitals,2,,18506,2:31,
3/7/2017,Nashville Predators,3,Anaheim Ducks,4,SO,14622,2:55,
3/7/2017,Philadelphia Flyers,6,Buffalo Sabres,3,,18233,2:29,
3/7/2017,New Jersey Devils,0,Columbus Blue Jackets,2,,15947,2:28,
3/7/2017,Carolina Hurricanes,1,Colorado Avalanche,3,,11700,2:16,
3/7/2017,New York Islanders,4,Edmonton Oilers,1,,18347,2:15,
3/7/2017,New York Rangers,5,Florida Panthers,2,,16116,2:32,
3/7/2017,St. Louis Blues,2,Minnesota Wild,1,,19124,2:26,
3/7/2017,Detroit Red Wings,2,Toronto Maple Leafs,3,,19060,2:35,
3/7/2017,Montreal Canadiens,2,Vancouver Canucks,1,OT,18865,2:31,
3/8/2017,Detroit Red Wings,1,Boston Bruins,6,,17565,2:29,
3/8/2017,Ottawa Senators,5,Dallas Stars,2,,17689,2:34,
3/8/2017,Pittsburgh Penguins,7,Winnipeg Jets,4,,15294,2:45,
3/9/2017,Ottawa Senators,3,Arizona Coyotes,2,OT,10611,2:31,
3/9/2017,New York Rangers,3,Carolina Hurricanes,4,,11404,2:27,
3/9/2017,Montreal Canadiens,0,Calgary Flames,5,,19289,2:33,
3/9/2017,Anaheim Ducks,1,Chicago Blackhawks,0,,21838,2:38,
3/9/2017,New Jersey Devils,2,Colorado Avalanche,3,,11886,2:28,
3/9/2017,Nashville Predators,2,Los Angeles Kings,3,OT,18230,2:48,
3/9/2017,Washington Capitals,2,San Jose Sharks,4,,17562,2:25,
3/9/2017,Minnesota Wild,1,Tampa Bay Lightning,4,,19092,2:41,
3/9/2017,Philadelphia Flyers,2,Toronto Maple Leafs,4,,18894,2:36,
3/9/2017,New York Islanders,4,Vancouver Canucks,3,OT,18406,2:27,
3/10/2017,Buffalo Sabres,3,Columbus Blue Jackets,4,,17530,2:28,
3/10/2017,Chicago Blackhawks,2,Detroit Red Wings,4,,20027,2:36,
3/10/2017,Pittsburgh Penguins,3,Edmonton Oilers,2,SO,18347,2:32,
3/10/2017,Minnesota Wild,7,Florida Panthers,4,,16232,2:44,
3/10/2017,Anaheim Ducks,3,St. Louis Blues,4,,19358,2:36,
3/11/2017,New Jersey Devils,4,Arizona Coyotes,5,,11223,2:40,
3/11/2017,Philadelphia Flyers,1,Boston Bruins,2,,17565,2:39,
3/11/2017,Columbus Blue Jackets,3,Buffalo Sabres,5,,18744,2:35,
3/11/2017,Toronto Maple Leafs,3,Carolina Hurricanes,2,OT,12328,2:30,
3/11/2017,Ottawa Senators,4,Colorado Avalanche,2,,15317,2:27,
3/11/2017,Washington Capitals,2,Los Angeles Kings,4,,18230,2:34,
3/11/2017,Nashville Predators,3,San Jose Sharks,1,,17497,2:24,
3/11/2017,New York Islanders,3,St. Louis Blues,4,,19505,2:26,
3/11/2017,Florida Panthers,2,Tampa Bay Lightning,3,,19092,2:45,
3/11/2017,Pittsburgh Penguins,3,Vancouver Canucks,0,,18865,2:27,
3/11/2017,Calgary Flames,3,Winnipeg Jets,0,,15294,2:31,
3/12/2017,Washington Capitals,2,Anaheim Ducks,5,,17174,2:41,
3/12/2017,Minnesota Wild,2,Chicago Blackhawks,4,,22147,2:27,
3/12/2017,New York Rangers,4,Detroit Red Wings,1,,20027,2:17,
3/12/2017,Montreal Canadiens,4,Edmonton Oilers,1,,18347,2:30,
3/12/2017,Dallas Stars,1,San Jose Sharks,5,,17442,2:20,
3/13/2017,Colorado Avalanche,0,Arizona Coyotes,1,,11521,2:28,
3/13/2017,Pittsburgh Penguins,3,Calgary Flames,4,SO,19289,2:45,
3/13/2017,St. Louis Blues,3,Los Angeles Kings,1,,18230,2:37,
3/13/2017,Winnipeg Jets,4,Nashville Predators,5,OT,17355,2:42,
3/13/2017,Carolina Hurricanes,8,New York Islanders,4,,12785,2:28,
3/13/2017,Tampa Bay Lightning,3,New York Rangers,2,,18006,2:27,
3/13/2017,Columbus Blue Jackets,5,Philadelphia Flyers,3,,19447,2:39,
3/13/2017,Boston Bruins,6,Vancouver Canucks,3,,18865,2:34,
3/14/2017,New York Islanders,3,Carolina Hurricanes,2,OT,8707,2:23,
3/14/2017,Dallas Stars,1,Edmonton Oilers,7,,18347,2:28,
3/14/2017,Toronto Maple Leafs,2,Florida Panthers,7,,17552,2:40,
3/14/2017,Arizona Coyotes,3,Los Angeles Kings,2,SO,18230,3:02,
3/14/2017,Chicago Blackhawks,4,Montreal Canadiens,2,,21288,2:35,
3/14/2017,Tampa Bay Lightning,2,Ottawa Senators,1,OT,16894,2:30,
3/14/2017,Buffalo Sabres,1,San Jose Sharks,4,,17386,2:25,
3/14/2017,Minnesota Wild,2,Washington Capitals,4,,18506,2:35,
3/15/2017,St. Louis Blues,1,Anaheim Ducks,2,,14760,2:27,
3/15/2017,Boston Bruins,5,Calgary Flames,2,,18892,2:27,
3/15/2017,Detroit Red Wings,1,Colorado Avalanche,3,,16764,2:27,
3/15/2017,Pittsburgh Penguins,0,Philadelphia Flyers,4,,19514,2:23,
3/16/2017,Detroit Red Wings,5,Arizona Coyotes,4,SO,15036,2:51,
3/16/2017,Minnesota Wild,1,Carolina Hurricanes,3,,10894,2:16,
3/16/2017,Florida Panthers,1,Columbus Blue Jackets,2,,14921,2:31,
3/16/2017,Boston Bruins,4,Edmonton Oilers,7,,18347,2:39,
3/16/2017,Buffalo Sabres,0,Los Angeles Kings,2,,18230,2:26,
3/16/2017,Philadelphia Flyers,2,New Jersey Devils,6,,13718,2:26,
3/16/2017,Winnipeg Jets,4,New York Islanders,2,,13700,2:24,
3/16/2017,Chicago Blackhawks,2,Ottawa Senators,1,,18638,2:29,
3/16/2017,St. Louis Blues,4,San Jose Sharks,1,,17402,2:28,
3/16/2017,Toronto Maple Leafs,5,Tampa Bay Lightning,0,,19092,2:28,
3/16/2017,Dallas Stars,4,Vancouver Canucks,2,,18865,2:31,
3/16/2017,Nashville Predators,2,Washington Capitals,1,OT,18506,2:24,
3/17/2017,Buffalo Sabres,2,Anaheim Ducks,1,SO,14556,2:46,
3/17/2017,Dallas Stars,1,Calgary Flames,3,,19227,2:24,
3/17/2017,Florida Panthers,4,New York Rangers,3,SO,18006,2:41,
3/17/2017,New Jersey Devils,4,Pittsburgh Penguins,6,,18651,2:41,
3/18/2017,St. Louis Blues,3,Arizona Coyotes,0,,15132,2:29,
3/18/2017,Nashville Predators,2,Carolina Hurricanes,4,,10707,2:29,
3/18/2017,Colorado Avalanche,1,Detroit Red Wings,5,,20027,2:26,
3/18/2017,Vancouver Canucks,0,Edmonton Oilers,2,,18347,2:23,
