Date,Visitor,G,Home,G,,Att.,LOG,Notes
3/6/2020,St. Louis Blues,2,New Jersey Devils,4,,14685,2:27,
3/6/2020,Colorado Avalanche,3,Vancouver Canucks,6,,18871,2:36,
3/6/2020,Vegas Golden Knights,0,Winnipeg Jets,4,,15325,2:27,
3/7/2020,Tampa Bay Lightning,5,Boston Bruins,3,,17850,2:54,
3/7/2020,Nashville Predators,1,Dallas Stars,0,,18532,2:30,
3/7/2020,Columbus Blue Jackets,1,Edmonton Oilers,4,,17085,2:29,
3/7/2020,Montreal Canadiens,1,Florida Panthers,4,,17873,2:20,
3/7/2020,Minnesota Wild,3,Los Angeles Kings,7,,16082,2:21,
3/7/2020,Carolina Hurricanes,3,New York Islanders,2,OT,13917,2:40,
3/7/2020,New Jersey Devils,6,New York Rangers,4,,17542,2:21,
3/7/2020,Buffalo Sabres,1,Philadelphia Flyers,3,,19781,2:23,
3/7/2020,Washington Capitals,5,Pittsburgh Penguins,2,,18656,2:26,
3/7/2020,Ottawa Senators,2,San Jose Sharks,1,OT,16018,2:26,
3/8/2020,Minnesota Wild,5,Anaheim Ducks,4,OT,15948,2:41,
3/8/2020,Vegas Golden Knights,5,Calgary Flames,3,,18841,2:27,
3/8/2020,St. Louis Blues,2,Chicago Blackhawks,0,,21815,2:29,
3/8/2020,Tampa Bay Lightning,4,Detroit Red Wings,5,SO,18841,2:38,
3/8/2020,Carolina Hurricanes,6,Pittsburgh Penguins,2,,18548,2:31,
3/8/2020,Colorado Avalanche,4,San Jose Sharks,3,,14694,2:26,
3/8/2020,Columbus Blue Jackets,2,Vancouver Canucks,1,,18871,2:22,
3/9/2020,Washington Capitals,2,Buffalo Sabres,3,SO,16539,2:48,
3/9/2020,Vegas Golden Knights,3,Edmonton Oilers,2,OT,17327,2:30,
3/9/2020,Colorado Avalanche,1,Los Angeles Kings,3,,15011,2:23,
3/9/2020,Florida Panthers,2,St. Louis Blues,1,,18096,2:27,
3/9/2020,Arizona Coyotes,2,Winnipeg Jets,4,,15325,2:29,
3/10/2020,Ottawa Senators,2,Anaheim Ducks,5,,15044,2:17,
3/10/2020,New York Rangers,4,Dallas Stars,2,,18195,2:26,
3/10/2020,Carolina Hurricanes,5,Detroit Red Wings,2,,17511,2:39,
3/10/2020,Nashville Predators,4,Montreal Canadiens,2,,21021,2:23,
3/10/2020,Pittsburgh Penguins,5,New Jersey Devils,2,,13473,2:19,
3/10/2020,Boston Bruins,2,Philadelphia Flyers,0,,19689,2:15,
3/10/2020,Tampa Bay Lightning,1,Toronto Maple Leafs,2,,19124,2:25,
3/10/2020,New York Islanders,4,Vancouver Canucks,5,SO,18871,2:40,
3/11/2020,St. Louis Blues,4,Anaheim Ducks,2,,16195,2:20,Continuation of suspended game from 2020-02-11 where Jay Bouwmeester (STL) suffered a cardiac arrest on the bench during the first period. Played full 60 minutes but game started in a 1-1 tie.
3/11/2020,San Jose Sharks,2,Chicago Blackhawks,6,,21275,2:20,
3/11/2020,New York Rangers,2,Colorado Avalanche,3,OT,18025,2:37,
3/11/2020,Winnipeg Jets,4,Edmonton Oilers,2,,17165,2:15,
3/11/2020,Ottawa Senators,2,Los Angeles Kings,3,,12030,2:22,
3/11/2020,New York Rangers,2,Colorado Avalanche,3,OT,18025,2:37,
3/11/2020,Winnipeg Jets,4,Edmonton Oilers,2,,17165,2:15,
3/11/2020,Ottawa Senators,2,Los Angeles Kings,3,,12030,2:22,
